,,,Slide ID,u,n,f,r,q,i,t,j,v,l,x,o,s,b,w,k,a,c,m,e,g,d,h,p
,,,Antibody Name,u,n,f,r,q,i,t,j,v,l,x,o,s,b,w,k,a,c,m,e,g,d,h,p
,,,HUGO ID,u,n,f,r,q,i,t,j,v,l,x,o,s,b,w,k,a,c,m,e,g,d,h,p
Cell Line,Inhibitor,Stimulus,Timepoint
C1,no,Insulin,0.0,0.9479614030391276,0.8644924807017074,0.3017617925893018,0.9198052685842609,0.2797722654889211,0.8532810567395238,0.7275211219692695,0.8018084789173673,0.627104792636937,0.3645266383258823,0.06119479761868196,0.10764836905006325,0.27959046245737473,0.2852540577627459,0.636059260214873,0.8804330587478394,0.18757945198037562,0.21571636129527916,0.8633133029287501,0.9245394660228079,0.34233086078429653,0.662260877557945,0.05989843560686037,0.2924313440241797
C1,no,Insulin,0.5050505050505051,0.5489833785852178,0.5552247391943713,0.24439471313556294,0.4901660172612319,0.2417619046255608,0.36223600572713777,0.43143303234968133,0.4896917285168139,0.3789378142868211,0.274293545353156,0.1148781282222711,0.13957710964164002,0.12142548724138044,0.153253735592038,0.4808464414050964,0.4893891850911117,0.18621236715987538,0.21540897446662877,0.5763019583198463,0.35297796209114646,0.19979453868108613,0.26352263736210785,0.1980226747461695,0.20515596324300667
C1,no,Insulin,1.0101010101010102,0.3353319325897797,0.38390148532303303,0.2321835815340746,0.3179332937762886,0.2015942165653017,0.2096374328262942,0.2768329875830651,0.31267525729045537,0.2439927816438677,0.2144189795491271,0.10329890862704039,0.13422514515371148,0.07688859264457941,0.09201956383596213,0.37135384219204604,0.31517144062448743,0.1586373136221392,0.18332173005286295,0.4011234541201459,0.18424422933760842,0.1248537572631202,0.1367868411526911,0.2282569597907811,0.1796865227747911
C1,no,Insulin,1.5151515151515151,0.22238265617494926,0.2920586995947755,0.22446944593073728,0.24453146378574772,0.17111140026847435,0.15509546236774246,0.19332523917475244,0.2143261052570347,0.17157004709977483,0.1841097693078787,0.08594657860240384,0.12265836821970448,0.062366141611651306,0.06321780033626284,0.2990905773283217,0.23777469308888266,0.13294684623511152,0.15556349516797935,0.2990365256597458,0.12706133730659805,0.08540003550758506,0.09475994803831893,0.22788860198467023,0.16706796127810516
C1,no,Insulin,2.0202020202020203,0.16452017163570734,0.24416562120507726,0.21727619739068416,0.21042799702762727,0.15069836135878442,0.1341641584237979,0.14687231323869215,0.1615272498875182,0.1338628875688065,0.17020057469263722,0.07463599124451202,0.11312054037994818,0.05666433581252457,0.0494362082616408,0.2549332035231822,0.20364015900045762,0.11571574833662505,0.13854778031228715,0.24145903722133025,0.10604744207041825,0.06449356277122949,0.0798192151473776,0.22184801260389952,0.15784775704731888
C1,no,Insulin,2.5252525252525255,0.13571784087997738,0.219505430180939,0.21163389520134276,0.19332121998861704,0.1377357937017535,0.12593684853398018,0.12058830901811762,0.13401618361016096,0.11479301540496477,0.16379980878653672,0.06868249718137703,0.10659873466971465,0.05404380136121328,0.04272764468421141,0.22948510325088925,0.18846431909887548,0.10568307380516677,0.1295832998570297,0.20951379116173302,0.09801520020636989,0.05333837314334875,0.07399629317268554,0.2164625714402621,0.15110877530102781
C1,no,Insulin,3.0303030303030303,0.12162350244595678,0.20683263237582433,0.2078976697374081,0.18436206385892526,0.12970609481006046,0.12260585167089513,0.10564360012517302,0.11993972633141016,0.10531918294151432,0.16070481314469204,0.06579001005042583,0.10243994987267688,0.05271249353660647,0.03940555407843233,0.21531442720557306,0.18155528078741684,0.10021678672638536,0.12516723151170606,0.19190952252622923,0.09481032474857296,0.047350756672833234,0.07148642867160612,0.21271200798531933,0.14666665713441357
C1,no,Insulin,3.5353535353535355,0.1147690238720206,0.20029679766543107,0.20568249675075126,0.17960240805808506,0.12479905006457187,0.1211814859984705,0.09716629584755455,0.11279588875793098,0.10064540085461793,0.15912547322742435,0.06441170774610276,0.09987584180823976,0.05200308548161367,0.03773473748371018,0.20755871683030705,0.1783047064033522,0.09732300669541129,0.12303386825923557,0.182230579516292,0.09344765337383319,0.04412408715094657,0.07030626447466067,0.21032453167107862,0.14398993323584286
C1,no,Insulin,4.040404040404041,0.11143167617547008,0.19690770563184118,0.20445263784149137,0.1770745003109565,0.12182780654727936,0.12052939287693555,0.0923826305901634,0.10917733045053907,0.09833928863520844,0.1582900597867878,0.06374775236138648,0.09832712643672518,0.05161949903941327,0.03688392451705124,0.20334745169946047,0.17672264955133551,0.09580660361472675,0.12199684550125917,0.17691316886906322,0.09282455734853796,0.04238207697485054,0.06971754833499574,0.2088727641745132,0.14247276515539684
C1,no,Insulin,4.545454545454546,0.10979825143972671,0.1951412250343474,0.20379410446953253,0.175738513098826,0.12004221740806353,0.12021204133014599,0.08969860427007913,0.10734204538780556,0.09719692801381492,0.15784107916781803,0.06342064792597202,0.09740595382131667,0.05141226309490344,0.03644672314587514,0.20106886170925792,0.1759302348947363,0.09501342309106245,0.12148407619212116,0.17399377239642533,0.09252130169900427,0.041441415255959,0.0694140971563672,0.20801548025303948,0.14164500641913053
C1,no,Insulin,5.050505050505051,0.1089931554361594,0.19421677171144824,0.20344783034357422,0.17503606464444038,0.11897636432646758,0.12005095292861023,0.08820053987376668,0.10640876162717078,0.09662794290852134,0.15759911996639886,0.06325580607625295,0.09686502236042956,0.0513009710997406,0.03622064656046136,0.19983819346393414,0.17552494037220623,0.09459801673531,0.1212257844035047,0.17239254513950167,0.09236738746359648,0.04093387863670298,0.06925529706606626,0.20752009989249262,0.14120334359936437
